Latitude,Longitude,Location,Municipality,Month,Region,Year,Crash Count
49.480655,-119.584794,INDUSTRIAL AVE E & INDUSTRIAL AVE W & MAIN ST,PENTICTON,FEBRUARY,Southern Interior,2018,1
49.718251,-123.141502,FINCH DR & LOGGERS LANE,SQUAMISH,MAY,Lower Mainland,2021,1
49.744676,-123.133203,NEWPORT RIDGE DR & TANTALUS RD,SQUAMISH,SEPTEMBER,Lower Mainland,2020,1
49.836852,-119.616968,BUTT RD & LOUIE DR,WEST KELOWNA,SEPTEMBER,Southern Interior,2018,1
49.881947,-119.454569,HARVEY AVE & SPALL RD & TURNING LANE,KELOWNA,JULY,Southern Interior,2018,1
49.883646,-119.488522,HARVEY AVE & RICHTER ST,KELOWNA,JUNE,Southern Interior,2020,1
49.888992,-119.493531,DOYLE AVE & ELLIS ST,KELOWNA,AUGUST,Southern Interior,2019,1
50.022768,-125.242752,ALDER ST,CAMPBELL RIVER,JULY,Vancouver Island,2019,1
50.112412,-120.790701,CHAPMAN ST & NICOLA AVE,MERRITT,JUNE,Southern Interior,2017,1
50.245603,-119.264861,BROWNE RD & KALAMALKA LAKE RD,VERNON,JUNE,Southern Interior,2019,1
50.443487,-119.19146,FLETCHER AVE & HAUGEN AVE & OKANAGAN ST,ARMSTRONG,AUGUST,Southern Interior,2018,1
50.684443,-120.330989,ATHABASCA ST W & SARCEE ST W,KAMLOOPS IR NO 1,NOVEMBER,Southern Interior,2020,1
50.729843,-127.500795,DAPHNE AVE & E EAGLE CRES & PARK DR,PORT HARDY,OCTOBER,Vancouver Island,2017,1
53.910419,-122.782224,15TH AVE & CENTRAL ST W,PRINCE GEORGE,JULY,North Central,2017,1
54.743287,-127.10893,BABINE LAKE RD & HWY 16 E & LAIDLAW FRTG,TELKWA,AUGUST,North Central,2020,1
48.414898,-123.377862,BOYD ST & NIAGARA ST,VICTORIA,AUGUST,Vancouver Island,2018,1
48.424507,-123.34555,FERNWOOD RD & YATES ST,VICTORIA,JUNE,Vancouver Island,2017,1
48.426471,-123.314105,MONTEREY AVE & OAK BAY AVE,OAK BAY,MAY,Vancouver Island,2017,1
48.430402,-123.342181,GLADSTONE AVE & STANLEY AVE,VICTORIA,OCTOBER,Vancouver Island,2019,1
48.432722,-123.367198,GOVERNMENT ST & PEMBROKE ST,VICTORIA,JUNE,Vancouver Island,2019,1
48.433745,-123.355317,QUEENS AVE & VANCOUVER ST,VICTORIA,FEBRUARY,Vancouver Island,2020,1
48.434507,-123.344991,BAY ST & FERNWOOD RD,VICTORIA,DECEMBER,Vancouver Island,2018,1
48.435715,-123.365452,BAY ST & DOUGLAS ST,VICTORIA,AUGUST,Vancouver Island,2018,1
48.439434,-123.35918,HILLSIDE AVE & QUADRA ST,VICTORIA,SEPTEMBER,Vancouver Island,2017,1
48.442359,-123.339255,BELMONT AVE & MYRTLE AVE,VICTORIA,JANUARY,Vancouver Island,2020,1
48.44414,-123.476462,GOLDSTREAM AVE & WALE RD & TURNING LANE,COLWOOD,JULY,Vancouver Island,2017,1
48.446151,-123.327767,LANSDOWNE RD,SAANICH,MARCH,Vancouver Island,2019,1
48.450806,-123.375718,ARDERSIER RD & GALLOPING GOOSE TRAIL,SAANICH,MAY,Vancouver Island,2018,2
48.450951,-123.374378,ARDERSIER RD & AUDLEY ST & DOUGLAS ST & TURNING LANE,SAANICH,JULY,Vancouver Island,2021,1
48.456362,-123.369465,CALUMET AVE & SAANICH RD & TATTERSALL DR & TURNING LANE,SAANICH,JULY,Vancouver Island,2021,1
48.460385,-123.32911,CEDAR HILL CROSS RD & PALO ALTO ST & POPLAR AVE,SAANICH,JUNE,Vancouver Island,2019,1
48.460393,-123.330331,CEDAR HILL CROSS RD & RICHMOND RD & ST AIDANS ST,SAANICH,SEPTEMBER,Vancouver Island,2018,2
48.463534,-123.320782,GORDON HEAD RD & MIDGARD AVE,OAK BAY,APRIL,Vancouver Island,2021,1
48.466918,-123.34974,BLENKINSOP RD & CEDAR HILL CROSS RD & TURNING LANE,SAANICH,JUNE,Vancouver Island,2017,1
49.030979,-119.466976,72ND AVE & 87TH ST,OSOYOOS,OCTOBER,Southern Interior,2018,1
49.038439,-122.829401,142 ST & 20 AVE,SURREY,SEPTEMBER,Lower Mainland,2021,1
49.03856,-122.86999,127A ST & 20 AVE,SURREY,AUGUST,Lower Mainland,2020,1
49.05506,-122.326764,GEORGE FERGUSON WAY & TRETHEWEY ST,ABBOTSFORD,SEPTEMBER,Lower Mainland,2021,1
49.068224,-123.024163,36 AVE & 72 ST,DELTA,AUGUST,Lower Mainland,2018,1
49.090219,-123.072347,54A ST & LADNER TRUNK RD,DELTA,APRIL,Lower Mainland,2018,1
49.104168,-122.730304,177B ST & 56 AVE & MALL ACCESS,SURREY,AUGUST,Lower Mainland,2021,1
49.111297,-121.957926,PROMONTORY RD & VEDDER RD & WATSON RD,CHILLIWACK,JUNE,Lower Mainland,2017,1
49.118967,-123.125688,FINN RD & GARDEN CITY RD,RICHMOND,MAY,Lower Mainland,2017,1
49.122089,-122.845612,KING GEORGE BLVD,SURREY,JUNE,Lower Mainland,2018,1
49.126305,-122.851094,134 ST & 68 AVE,SURREY,JUNE,Lower Mainland,2021,1
49.126361,-122.801063,152 ST & 68 AVE,SURREY,MAY,Lower Mainland,2019,1
49.126493,-122.833706,140 ST & 68 AVE,SURREY,JUNE,Lower Mainland,2020,1
49.138231,-122.823363,144 ST & 74A AVE,SURREY,JUNE,Lower Mainland,2020,1
49.140684,-123.097911,SEACOTE RD & WILLIAMS RD,RICHMOND,MAY,Lower Mainland,2017,1
49.148393,-123.169815,FRANCIS RD & RAILWAY AVE,RICHMOND,APRIL,Lower Mainland,2018,1
49.166486,-123.131494,COOK RD & COONEY RD,RICHMOND,OCTOBER,Lower Mainland,2017,1
49.170696,-121.948626,FLETCHER ST & PRINCESS AVE,CHILLIWACK,OCTOBER,Lower Mainland,2017,1
49.172001,-123.138389,ACKROYD RD,RICHMOND,JUNE,Lower Mainland,2021,1
49.172832,-123.158721,NO 2 RD BRIDGE,RICHMOND,APRIL,Lower Mainland,2020,1
49.172969,-122.89022,120 ST & 93A AVE,DELTA,SEPTEMBER,Lower Mainland,2017,1
49.174687,-122.845833,94A AVE & KING GEORGE BLVD,SURREY,AUGUST,Lower Mainland,2018,1
49.17614,-121.945711,REECE AVE & WILLIAMS ST,CHILLIWACK,OCTOBER,Lower Mainland,2018,1
49.178076,-119.55224,MAIN ST & SIMILKAMEEN AVE,OLIVER,MARCH,Southern Interior,2020,1
49.18422,-122.80653,100 AVE & 150 ST,SURREY,JULY,Lower Mainland,2021,1
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,JULY,Lower Mainland,2017,1
49.201543,-122.946722,SEVENTH AVE & TWENTIETH ST,NEW WESTMINSTER,JULY,Lower Mainland,2019,1
49.20201,-122.981899,BYRNE RD & MARINE WAY & TURNING LANE,BURNABY,APRIL,Lower Mainland,2021,1
49.21255,-123.102136,E 64TH AVE & MAIN ST,VANCOUVER,MAY,Lower Mainland,2018,1
49.214843,-123.012359,PATTERSON AVE & RUMBLE ST,BURNABY,DECEMBER,Lower Mainland,2020,1
49.217526,-122.977572,BERESFORD ST & BULLER AVE & PRENTER ST,BURNABY,JANUARY,Lower Mainland,2017,1
49.219876,-122.988596,BERESFORD ST & ROYAL OAK AVE,BURNABY,JUNE,Lower Mainland,2020,1
49.220577,-122.628133,214 ST & DEWDNEY TRUNK RD,MAPLE RIDGE,SEPTEMBER,Lower Mainland,2018,1
49.221915,-122.988734,IMPERIAL ST & ROYAL OAK AVE,BURNABY,MAY,Lower Mainland,2018,1
49.23476,-123.178714,BLENHEIM ST & W 41ST AVE,VANCOUVER,JUNE,Lower Mainland,2019,1
49.23726,-123.101631,E 37TH AVE & MAIN ST,VANCOUVER,JUNE,Lower Mainland,2018,1
49.242231,-122.60105,132 AVE & 224 ST,MAPLE RIDGE,JULY,Lower Mainland,2020,1
49.244548,-123.042163,E 29TH AVE & EARLES ST & NOOTKA ST,VANCOUVER,DECEMBER,Lower Mainland,2019,1
49.245143,-123.065173,KINGSWAY & VICTORIA DR,VANCOUVER,JUNE,Lower Mainland,2020,1
49.248033,-123.103224,E 26TH AVE & QUEBEC ST,VANCOUVER,JUNE,Lower Mainland,2018,1
49.251867,-123.065218,HULL ST & VICTORIA DR,VANCOUVER,JULY,Lower Mainland,2017,1
49.257533,-123.103185,E 15TH AVE & QUEBEC ST,VANCOUVER,AUGUST,Lower Mainland,2017,1
49.257884,-123.049573,GRANDVIEW HWY & GRANDVIEW HWY S & SLOCAN ST,VANCOUVER,FEBRUARY,Lower Mainland,2017,1
49.258138,-123.028533,GRANDVIEW HWY & SKEENA ST,VANCOUVER,AUGUST,Lower Mainland,2019,1
49.258209,-123.023636,BOUNDARY RD & GRANDVIEW HWY & GRANDVIEW HWY ONRAMP,VANCOUVER,JANUARY,Lower Mainland,2019,1
49.261417,-123.077602,CLARK DR & E 10TH AVE,VANCOUVER,MAY,Lower Mainland,2019,2
49.262824,-123.150574,MAPLE ST & W 10TH AVE,VANCOUVER,SEPTEMBER,Lower Mainland,2021,1
49.263742,-123.148141,CYPRESS ST & W BROADWAY,VANCOUVER,NOVEMBER,Lower Mainland,2018,1
49.264234,-123.077487,CLARK DR & E 7TH AVE,VANCOUVER,AUGUST,Lower Mainland,2017,1
49.266858,-123.238987,ACADIA RD & DALHOUSIE RD & KINGS RD & UNIVERSITY BLVD,UBC,JUNE,Lower Mainland,2019,1
49.267737,-123.098202,E 2ND AVE & SCOTIA ST,VANCOUVER,FEBRUARY,Lower Mainland,2020,1
49.267737,-123.098202,E 2ND AVE & SCOTIA ST,VANCOUVER,OCTOBER,Lower Mainland,2017,1
49.269212,-123.102714,E 2ND AVE & QUEBEC ST,VANCOUVER,SEPTEMBER,Lower Mainland,2017,1
49.271501,-123.077338,CLARK DR & GRANT ST,VANCOUVER,MAY,Lower Mainland,2021,1
49.271882,-123.101817,CENTRAL ST & QUEBEC ST,VANCOUVER,MAY,Lower Mainland,2019,1
49.273012,-123.065693,CHARLES ST & VICTORIA DR,VANCOUVER,AUGUST,Lower Mainland,2019,1
49.273053,-123.069582,CHARLES ST & COMMERCIAL DR,VANCOUVER,JULY,Lower Mainland,2020,1
49.273478,-123.242131,ACADIA CIR & ACADIA RD & CHANCELLOR BLVD,UBC,SEPTEMBER,Lower Mainland,2019,1
49.276078,-123.118097,CAMBIE ST & NELSON ST,VANCOUVER,JULY,Lower Mainland,2021,1
49.276291,-123.121673,HELMCKEN ST & HOMER ST,VANCOUVER,APRIL,Lower Mainland,2017,2
49.276673,-123.070461,COMMERCIAL DR & VENABLES ST,VANCOUVER,JANUARY,Lower Mainland,2018,1
49.277132,-123.107677,PACIFIC BLVD & PAT QUINN WAY,VANCOUVER,MAY,Lower Mainland,2019,1
49.277371,-123.083287,RAYMUR AVE & UNION ST,VANCOUVER,FEBRUARY,Lower Mainland,2021,1
49.277531,-123.123614,HELMCKEN ST & SEYMOUR ST,VANCOUVER,SEPTEMBER,Lower Mainland,2021,1
49.277633,-123.099816,MAIN ST & MAIN ST ONRAMP & UNION ST,VANCOUVER,SEPTEMBER,Lower Mainland,2018,1
49.277667,-123.077246,ADANAC ST & CLARK DR,VANCOUVER,MAY,Lower Mainland,2018,1
49.277982,-123.121081,NELSON ST & RICHARDS ST,VANCOUVER,NOVEMBER,Lower Mainland,2017,1
49.278665,-122.644189,MCNEIL RD & NEAVES RD & RANNIE RD & THOMPSON RD,PITT MEADOWS,JULY,Lower Mainland,2021,1
49.279077,-123.129182,BURRARD ST & DAVIE ST,VANCOUVER,SEPTEMBER,Lower Mainland,2019,1
49.279909,-123.124039,HOWE ST & NELSON ST,VANCOUVER,NOVEMBER,Lower Mainland,2017,1
49.280488,-123.111556,CAMBIE ST & DUNSMUIR ST,VANCOUVER,APRIL,Lower Mainland,2018,1
49.28117,-123.031463,CASSIAR CONN & E HASTINGS ST & E HASTINGS ST ONRAMP & TRANS-CANADA HWY & TURNING LANE,VANCOUVER,DECEMBER,Lower Mainland,2017,1
49.281344,-123.0771,CLARK DR & E HASTINGS ST,VANCOUVER,MAY,Lower Mainland,2020,1
49.282984,-123.115396,DUNSMUIR ST & SEYMOUR ST,VANCOUVER,MAY,Lower Mainland,2020,1
49.285914,-123.116863,HORNBY ST & W PENDER ST,VANCOUVER,AUGUST,Lower Mainland,2017,1
49.286463,-123.121986,MELVILLE ST & THURLOW ST,VANCOUVER,SEPTEMBER,Lower Mainland,2017,1
49.311047,-123.079495,E ESPLANADE & LONSDALE AVE & W ESPLANADE,NORTH VANCOUVER,JANUARY,Lower Mainland,2019,1
49.316356,-124.287837,ISLAND HWY E & MARTINDALE RD & TURNING LANE,PARKSVILLE,SEPTEMBER,Vancouver Island,2020,1
49.319882,-123.12753,MATHIAS RD & SPIRIT TRAIL & WELCH ST,WEST VANCOUVER,NOVEMBER,Lower Mainland,2019,1
49.31999,-123.081725,JONES AVE & W KEITH RD,NORTH VANCOUVER,AUGUST,Lower Mainland,2018,1
49.320023,-123.075547,CHESTERFIELD AVE & W 13TH ST,NORTH VANCOUVER,JANUARY,Lower Mainland,2020,1
49.335494,-123.043831,E 29TH ST & FROMME RD,NORTH VANCOUVER,NOVEMBER,Lower Mainland,2021,2
49.358565,-123.266906,MARINE DR & PRIMROSE PL,WEST VANCOUVER,MARCH,Lower Mainland,2020,1
49.38002,-123.349983,ARTISAN LANE & GRAFTON RD,BOWEN ISLAND,SEPTEMBER,Lower Mainland,2020,1
49.463261,-119.587897,GREEN AVE W & SKAHA LAKE RD,PENTICTON,MAY,Southern Interior,2017,1
49.70346,-123.14903,BUCKLEY AVE & CLEVELAND AVE & HUNTER PL,SQUAMISH,AUGUST,Lower Mainland,2021,1
49.860972,-119.476532,CAMPUS EAST RD & KLO RD,KELOWNA,NOVEMBER,Southern Interior,2021,2
49.874527,-119.497273,ABBOTT ST & ROYAL AVE,KELOWNA,AUGUST,Southern Interior,2018,1
49.879639,-119.426881,LECKIE RD & SPRINGFIELD RD & PARK ACCESS ROAD,KELOWNA,SEPTEMBER,Southern Interior,2018,1
49.881851,-119.437406,DILWORTH DR & HARVEY AVE & TURNING LANE,KELOWNA,SEPTEMBER,Southern Interior,2018,1
49.886299,-119.482752,BERNARD AVE & ETHEL ST,KELOWNA,JUNE,Southern Interior,2017,1
49.888376,-119.485604,MARTIN AVE,KELOWNA,JUNE,Southern Interior,2017,1
49.893594,-119.488484,CLEMENT AVE & RICHTER ST,KELOWNA,JULY,Southern Interior,2020,1
49.900174,-119.459793,CALDOW ST & HIGH RD,KELOWNA,APRIL,Southern Interior,2021,1
49.964197,-125.214598,ERICKSON RD & HARROGATE RD,CAMPBELL RIVER,JULY,Vancouver Island,2020,1
50.109732,-122.965753,HWY 99 & PANORAMA RIDGE,WHISTLER,SEPTEMBER,Lower Mainland,2020,1
50.699853,-120.366045,9TH ST & TRANQUILLE RD,KAMLOOPS,APRIL,Southern Interior,2021,1
48.407874,-123.357899,COOK ST & DALLAS RD,VICTORIA,NOVEMBER,Vancouver Island,2018,1
48.417039,-123.371565,MICHIGAN ST & PARRY ST,VICTORIA,SEPTEMBER,Vancouver Island,2019,1
48.420527,-123.363847,BLANSHARD ST & HUMBOLDT ST,VICTORIA,OCTOBER,Vancouver Island,2021,1
48.426292,-123.490582,METCHOSIN RD & WISHART RD,COLWOOD,OCTOBER,Vancouver Island,2021,1
48.426853,-123.361838,BLANSHARD ST & JOHNSON ST,VICTORIA,AUGUST,Vancouver Island,2017,1
48.427723,-123.361624,BLANSHARD ST & PANDORA AVE,VICTORIA,DECEMBER,Vancouver Island,2017,1
48.429324,-123.36188,BLANSHARD ST & FISGARD ST,VICTORIA,OCTOBER,Vancouver Island,2018,1
48.430474,-123.32251,FOUL BAY RD & GOLDSMITH ST,OAK BAY,OCTOBER,Vancouver Island,2017,1
48.432172,-123.322417,CADBORO BAY RD & FORT ST & FOUL BAY RD,VICTORIA,OCTOBER,Vancouver Island,2017,1
48.433592,-123.352467,COOK ST & QUEENS AVE,VICTORIA,NOVEMBER,Vancouver Island,2019,1
48.436752,-123.322209,CARRICK ST & FOUL BAY RD,SAANICH,DECEMBER,Vancouver Island,2021,1
48.445129,-123.467084,GALLOPING GOOSE TRAIL & ISLAND HWY & OCEAN BLVD & WALE RD & BUS LANE & TURNING LANE,COLWOOD,OCTOBER,Vancouver Island,2017,1
48.44774,-123.372381,DOUGLAS ST & TOLMIE AVE & TOLMIE LANE & TURNING LANE,SAANICH,APRIL,Vancouver Island,2018,1
48.448343,-123.343944,CEDAR HILL GOLF COURSE TRAIL & CEDAR HILL RD & FINLAYSON ST & NORTH DAIRY RD,SAANICH,NOVEMBER,Vancouver Island,2019,1
48.448343,-123.343944,CEDAR HILL GOLF COURSE TRAIL & CEDAR HILL RD & FINLAYSON ST & NORTH DAIRY RD,VICTORIA,AUGUST,Vancouver Island,2021,1
48.450572,-123.377811,ARDERSIER RD & TENNYSON AVE,SAANICH,MAY,Vancouver Island,2021,1
48.450964,-123.298027,BEACH DR & RIPON RD,OAK BAY,MAY,Vancouver Island,2017,1
48.461268,-123.332958,CEDAR HILL CROSS RD & SHELBOURNE ST,SAANICH,NOVEMBER,Vancouver Island,2021,1
48.463795,-123.396735,COLUMBINE WAY & INTERURBAN RD,SAANICH,MAY,Vancouver Island,2017,1
48.465106,-123.34449,BRAEFOOT RD & CEDAR HILL CROSS RD & EPSOM DR,SAANICH,FEBRUARY,Vancouver Island,2017,1
48.468287,-123.309595,GABRIOLA RD & MCKENZIE AVE,SAANICH,NOVEMBER,Vancouver Island,2017,1
48.471918,-123.351156,BLENKINSOP RD & MCKENZIE AVE,SAANICH,JANUARY,Vancouver Island,2019,1
48.476021,-123.330597,FELTHAM RD,SAANICH,APRIL,Vancouver Island,2019,1
48.613236,-123.540272,MILL BAY RD OFFRAMP & MILL BAY RD ONRAMP & TRANS-CANADA HWY & TROWSSE RD OFFRAMP & TROWSSE RD ONRAMP & HIGHWAY RAMP,MILL BAY,JULY,Vancouver Island,2018,1
48.650884,-123.445089,WEST SAANICH RD & WILLINGDON RD,NORTH SAANICH,OCTOBER,Vancouver Island,2021,1
49.040126,-122.293357,MAYFAIR AVE & MCCALLUM RD,ABBOTSFORD,AUGUST,Lower Mainland,2017,1
49.04727,-122.343808,JANZEN ST & SOUTH FRASER WAY,ABBOTSFORD,FEBRUARY,Lower Mainland,2020,1
49.049869,-122.299081,OLD YALE RD & SOUTH FRASER WAY & TESSARO CRES,ABBOTSFORD,OCTOBER,Lower Mainland,2020,1
49.051222,-122.319926,ALLWOOD ST & SOUTH FRASER WAY,ABBOTSFORD,NOVEMBER,Lower Mainland,2018,1
49.057313,-122.448685,FRASER HWY & LEFEUVRE RD & TURNING LANE,ABBOTSFORD,DECEMBER,Lower Mainland,2020,1
49.115721,-122.734917,176 ST & 62 AVE,SURREY,OCTOBER,Lower Mainland,2021,1
49.129338,-123.16981,GARRY ST & RAILWAY AVE,RICHMOND,FEBRUARY,Lower Mainland,2017,1
49.131694,-122.617246,216 ST & GLOVER RD,LANGLEY,MAY,Lower Mainland,2018,1
49.150914,-122.823406,144 ST & 81A AVE,SURREY,MARCH,Lower Mainland,2019,1
49.155457,-122.778863,160 ST & 84 AVE,SURREY,JANUARY,Lower Mainland,2021,1
49.165727,-123.114017,ALBERTA RD & NO 4 RD,RICHMOND,AUGUST,Lower Mainland,2021,1
49.165727,-123.114017,ALBERTA RD & NO 4 RD,RICHMOND,NOVEMBER,Lower Mainland,2021,1
49.171667,-122.868056,128 ST & 93 AVE,SURREY,NOVEMBER,Lower Mainland,2017,1
49.172017,-123.136554,ACKROYD RD & NO 3 RD,RICHMOND,AUGUST,Lower Mainland,2019,1
49.176156,-123.946893,ROSEHILL ST & TERMINAL AVE N,NANAIMO,JULY,Vancouver Island,2018,1
49.177142,-122.890164,120 ST & 96 AVE,DELTA,JUNE,Lower Mainland,2021,1
49.183802,-123.982534,BOWEN RD & DUFFERIN CRES,NANAIMO,APRIL,Vancouver Island,2019,1
49.184649,-123.136506,CAMBIE RD & NO 3 RD,RICHMOND,APRIL,Lower Mainland,2019,1
49.187791,-122.841196,102 AVE & 137A ST,SURREY,MAY,Lower Mainland,2018,1
49.191575,-122.795303,104 AVE & 154 ST,SURREY,MAY,Lower Mainland,2021,1
49.195231,-122.845418,106 AVE & KING GEORGE BLVD,SURREY,NOVEMBER,Lower Mainland,2018,1
49.202607,-123.022936,BOUNDARY RD & NORTH FRASER WAY,VANCOUVER,OCTOBER,Lower Mainland,2019,1
49.202826,-122.917258,MCINNES ST & ONTARIO ST,NEW WESTMINSTER,JULY,Lower Mainland,2019,1
49.205303,-123.140462,GRANVILLE ST & MILTON ST & SW MARINE DR,VANCOUVER,JULY,Lower Mainland,2017,1
49.209441,-123.106722,E 69TH AVE & ONTARIO ST & W 69TH AVE,VANCOUVER,AUGUST,Lower Mainland,2021,1
49.209472,-123.148711,ANGUS DR & SW MARINE DR,VANCOUVER,SEPTEMBER,Lower Mainland,2017,1
49.216818,-123.106223,E 59TH AVE & ONTARIO ST & W 59TH AVE,VANCOUVER,JUNE,Lower Mainland,2018,1
49.229141,-123.089292,CHESTER ST & E 45TH AVE,VANCOUVER,MARCH,Lower Mainland,2021,1
49.229718,-122.878569,BRAID ST & CANFOR AVE,NEW WESTMINSTER,OCTOBER,Lower Mainland,2020,1
49.233771,-123.12088,HEATHER ST & W 41ST AVE,VANCOUVER,JULY,Lower Mainland,2018,1
49.23446,-123.147668,ANGUS DR & W 41ST AVE,VANCOUVER,APRIL,Lower Mainland,2018,1
49.235593,-123.199795,SW MARINE DR & SALISH DR & TAMATH CRES,VANCOUVER,SEPTEMBER,Lower Mainland,2021,1
49.240256,-123.083474,E 33RD AVE & ELGIN ST,VANCOUVER,JUNE,Lower Mainland,2021,1
49.241519,-123.052587,SLOCAN ST & WARD ST,VANCOUVER,JANUARY,Lower Mainland,2018,1
49.243176,-122.579788,132 AVE & 232 ST,MAPLE RIDGE,AUGUST,Lower Mainland,2019,1
49.256827,-123.113172,W 16TH AVE & YUKON ST,VANCOUVER,AUGUST,Lower Mainland,2021,1
49.257409,-123.049558,COOPERATIVE WAY & SLOCAN ST,VANCOUVER,JULY,Lower Mainland,2018,1
49.259255,-123.096342,E 13TH AVE & PRINCE EDWARD ST,VANCOUVER,APRIL,Lower Mainland,2020,1
49.259853,-123.141183,FIR ST & W 13TH AVE,VANCOUVER,JULY,Lower Mainland,2020,1
49.260495,-123.073688,E 11TH AVE & WOODLAND DR,VANCOUVER,APRIL,Lower Mainland,2017,1
49.26227,-123.116929,W 10TH AVE,VANCOUVER,MAY,Lower Mainland,2018,1
49.262726,-122.756072,COAST MERIDIAN RD & RIVERWOOD GATE & ROBERTSON AVE,PORT COQUITLAM,MAY,Lower Mainland,2021,1
49.262912,-123.100967,E BROADWAY & MAIN ST,VANCOUVER,MAY,Lower Mainland,2018,1
49.263048,-123.106831,MANITOBA ST & W BROADWAY,VANCOUVER,JUNE,Lower Mainland,2017,1
49.263743,-123.069767,COMMERCIAL DR & GRANDVIEW HWY N,VANCOUVER,JANUARY,Lower Mainland,2017,1
49.2647,-123.106786,MANITOBA ST & W 7TH AVE,VANCOUVER,SEPTEMBER,Lower Mainland,2017,1
49.266065,-123.014346,GILMORE AVE & LOUGHEED HWY & TURNING LANE,BURNABY,OCTOBER,Lower Mainland,2021,1
49.266332,-123.011562,LOUGHEED HWY,BURNABY,DECEMBER,Lower Mainland,2021,1
49.270239,-123.106638,MANITOBA ST & W 1ST AVE,VANCOUVER,NOVEMBER,Lower Mainland,2019,1
49.27155,-123.146401,CHESTNUT ST & YORK AVE,VANCOUVER,JULY,Lower Mainland,2018,1
49.271649,-123.152636,ARBUTUS ST & YORK AVE,VANCOUVER,JANUARY,Lower Mainland,2018,1
49.272513,-123.150222,CORNWALL AVE & MAPLE ST,VANCOUVER,MAY,Lower Mainland,2020,1
49.273446,-123.123668,DRAKE ST & PACIFIC BLVD,VANCOUVER,JULY,Lower Mainland,2021,1
49.27352,-122.790547,LOUGHEED HWY & WESTWOOD ST & TURNING LANE,COQUITLAM,NOVEMBER,Lower Mainland,2019,1
49.274179,-123.046867,KASLO ST & WILLIAM ST,VANCOUVER,APRIL,Lower Mainland,2019,1
49.274853,-123.112985,PACIFIC BLVD & PACIFIC BLVD OFFRAMP & SMITHE ST,VANCOUVER,JULY,Lower Mainland,2020,1
49.275246,-123.123273,DAVIE ST & HOMER ST,VANCOUVER,FEBRUARY,Lower Mainland,2019,1
49.275821,-123.132068,HORNBY ST,VANCOUVER,AUGUST,Lower Mainland,2019,1
49.276281,-123.131378,HORNBY ST & PACIFIC ST,VANCOUVER,DECEMBER,Lower Mainland,2019,1
49.27643,-123.023522,BOUNDARY RD & DOUGLAS RD,VANCOUVER,SEPTEMBER,Lower Mainland,2020,1
49.276501,-123.125189,DAVIE ST & SEYMOUR ST,VANCOUVER,NOVEMBER,Lower Mainland,2017,1
49.279252,-123.12304,GRANVILLE ST & NELSON ST,VANCOUVER,AUGUST,Lower Mainland,2021,1
49.281065,-123.107583,ABBOTT ST & W PENDER ST,VANCOUVER,DECEMBER,Lower Mainland,2017,1
49.281065,-123.107583,ABBOTT ST & W PENDER ST,VANCOUVER,NOVEMBER,Lower Mainland,2020,1
49.281347,-123.099687,E HASTINGS ST & MAIN ST,VANCOUVER,SEPTEMBER,Lower Mainland,2020,1
49.281725,-123.113475,DUNSMUIR ST & HOMER ST,VANCOUVER,AUGUST,Lower Mainland,2017,1
49.284884,-123.139193,CARDERO ST & PANTAGES LANE,VANCOUVER,JULY,Lower Mainland,2020,1
49.284897,-123.118345,DUNSMUIR ST & HORNBY ST,VANCOUVER,MARCH,Lower Mainland,2020,1
49.286556,-123.117889,BURRARD ST & W PENDER ST,VANCOUVER,MAY,Lower Mainland,2017,1
49.287173,-123.11696,BURRARD ST & W HASTINGS ST,VANCOUVER,APRIL,Lower Mainland,2018,1
49.31374,-123.085662,FORBES AVE & MAHON AVE & W ESPLANADE,NORTH VANCOUVER,MAY,Lower Mainland,2019,1
49.321867,-123.057545,E 15TH ST & GRAND BLVD W,NORTH VANCOUVER,AUGUST,Lower Mainland,2021,1
49.341009,-123.134765,SOUTHBOROUGH DR & STEVENS DR & TAYLOR WAY & TURNING LANE,WEST VANCOUVER,AUGUST,Lower Mainland,2021,1
49.535607,-123.949238,HOMESITE CREEK FSR & SANS SOUCI RD & SUNSHINE COAST HWY,HALFMOON BAY,AUGUST,Lower Mainland,2019,1
49.669133,-124.986603,29TH ST & COMOX VALLEY PKY & PIERCY AVE,COURTENAY,JULY,Vancouver Island,2017,1
49.69993,-124.991309,HEADQUARTERS RD & ISLAND HWY N & OLD ISLAND HWY & TURNING LANE,COURTENAY,SEPTEMBER,Vancouver Island,2017,1
49.829575,-119.628197,BROWN RD & MAIN ST,WEST KELOWNA,OCTOBER,Southern Interior,2017,1
49.878318,-119.491864,ELLIOT AVE & PANDOSY ST & PARK AVE,KELOWNA,SEPTEMBER,Southern Interior,2017,1
49.88734,-119.488467,LAWSON AVE & RICHTER ST,KELOWNA,AUGUST,Southern Interior,2017,1
49.901185,-119.453932,GLENMORE DR & GLENMORE RD & HIGH RD & SUMMIT DR & TURNING LANE,KELOWNA,APRIL,Southern Interior,2019,1
50.707384,-120.384153,LETHBRIDGE AVE & SINGH ST,KAMLOOPS,SEPTEMBER,Southern Interior,2017,1
50.712777,-120.439408,TRANQUILLE RD,KAMLOOPS,JUNE,Southern Interior,2017,1
53.872272,-122.777119,ETON AVE & MCGILL CRES,PRINCE GEORGE,APRIL,North Central,2017,1
